dedup_key,name,sku,item_number,brand,category_path,source_category,product_url,price,currency,pack_size,availability,description,specifications,image_urls,rating,variants,alternatives,extraction_tier,scraped_at
PFLWR,Myco Medical Glassvan Scalpel Blades,PFLWR,PFLWR,Myco Medical,Surgical blades and scalpels > Myco Medical,Sutures & surgical products,https://www.safcodental.com/product/myco-medical-nbsp-glassvan-reg-scalpel-blades,24.99,USD,,in_stock,"GLASSVAN&reg; Surgical Blades have been trusted by users around the world for more than 25 years.

Automated grinding and proprietary polishing process ensure consistent, clean, and sharp cutting edges
Produced from high quality Swiss carbon steel
Two VCI strips ensure product and packaging integrity and reduce risk of blade piercing the foil
Manufactured in FDA-inspected facilities and conform to ISO-7740 and ISO-13485

Carbon steel and stainless-steel blades are available sterile in sizes 10-25, with select sizes also available non-sterile.",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pflwr.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""7570022"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570023"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570024"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570042"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570043"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570044"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570045"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570050"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570051"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570052"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570053"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.959992+00:00
PFLQT,"Myco Medical Microsurgical Blades, Carbon Steel",PFLQT,PFLQT,Myco Medical,Surgical blades and scalpels > Myco Medical,Sutures & surgical products,https://www.safcodental.com/product/myco-medical-glassvan-reg-microsurgical-blades-carbon-steel,8.49,USD,,in_stock,"GLASSVAN&reg; surgical blades have been trusted by users around the world for more than 25 years.

Automated grinding and proprietary polishing process ensure consistent, clean, and sharp cutting edges
Produced from high quality Swiss carbon steel.
Two VCI strips ensure product and packaging integrity and reduce risk of blade piercing the foil.",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pflqt.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""7570001"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570025"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.965101+00:00
PFELV,Myco Medical Reli-Pro Sutures,PFELV,PFELV,Myco Medical,Sutures > Myco Medical,Sutures & surgical products,https://www.safcodental.com/product/myco-medical-reli-reg-pro-sutures,8.49,USD,,in_stock,"RELI&reg; PRO&nbsp;sutures from MYCO Medical are premium sterile absorbable and non-absorbable surgical-grade sutures packaged in a new low-memory racetrack tray to improve suture performance
All&nbsp;RELI&reg; PRO sutures include needles made from 300 Series stainless steel for the perfect blend of strength and ductility
RediPass needle coating facilitates smoother needle penetration and reduces tissue dragging
100% in-line manufacturing inspection ensures a smooth and secure needle to suture attachment site

Pure Glide -- Continuous inner lined barrier eliminates any chance for the suture to get caught in gaps
Notched Label -- Medical-grade paper label is notched in place to provide easy product identification and ensurable product integrity
Easy Lift Needle -- The tab, when pressed from behind lifts the needle away from the card for easy removal
Longer Lengths -- Longer suture lengths (up to 36"") are available
Twin Needle Parks -- Securely accommodates and protects all Myco needle configurations",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfelv.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4180087"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570006"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570007"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570008"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570009"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570010"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570011"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570012"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570013"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570014"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570015"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570016"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570017"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570018"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570019"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570020"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570021"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570028"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570029"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570030"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570031"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570032"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570033"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570034"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570035"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570036"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570037"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570038"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570039"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570040"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570041"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570056"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570058"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570059"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570060"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570061"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.969790+00:00
PFLXA,Myco Medical TechnoCut Disposable Scalpels,PFLXA,PFLXA,Myco Medical,Surgical blades and scalpels > Myco Medical,Sutures & surgical products,https://www.safcodental.com/product/myco-medical-technocut-reg-disposable-scalpels,8.99,USD,,in_stock,"Non-slip, clear shield improves safety and enables easy blade size identification
Ergonomic, non-slip plastic handle with integrated metric ruler for convenience
Scalpel blades produced from high-quality Swiss stainless steel
100% automated inspection verifies the blade to handle attachment
Cold-staking used for attaching blade to handle, improving consistency
Scalpels manufactured in facilities that conform to ISO 13485",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pflxa.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""7570003"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570026"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570047"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570048"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""7570054"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.974781+00:00
PFPFQ,ORCA Dry Socket,PFPFQ,PFPFQ,Orca Products,Surgical medicaments and packing > Orca Products,Sutures & surgical products,https://www.safcodental.com/product/orca-trade-dry-socket,122.95,USD,,in_stock,"Non-medicated, clinically proven formula for relief from dry sockets and oral pain. Consists of essential oils and other natural ingredients. Place 8 to 10 drops onto a resorbable gelatin sponge or gauze strip directly to dry socket or areas of discomfort.",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfpfq.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""5100034"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.984825+00:00
PFPFS,ORCA Foam,PFPFS,PFPFS,Orca Products,Surgical medicaments and packing > Orca Products,Sutures & surgical products,https://www.safcodental.com/product/orca-sup-trade-sup-foam,102.99,USD,,in_stock,"Absorbable gelatin sponge hemostat, USP. Provides reliable and rapid hemostasis during dental surgical procedures.

Offers fast and complete resorption in 3-7 days, no removal necessary. &nbsp;
Ideal size for easy application.
Absorbs up to 35x its weight.
Aids in control of hemorrhage in surgical or extraction sites.
Individually packaged, sterile cubes prevent cross-contamination.
Excellent carrier medium for fluids such as antibiotics or ORCA Dry Socket.",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfpfs.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""5100038"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5100039"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.989848+00:00
PFWRD,OSSIF-i sem,PFWRD,PFWRD,Surgical Esthetics,Bone grafting tissue augmentation > Surgical Esthetics,Sutures & surgical products,https://www.safcodental.com/product/ossif-i-sem-trade,41.49,USD,,in_stock,"Mineralized cancellous bone allograft Ideal for filling periodontal defects, extraction sockets, apicoectomy and root-resection. Can be used in conjunction with placement of dental implants. Double-sterile packaged jars can be taken directly to the sterile surgical site; material does not need to be transferred to another container.
Mineralized cortical/cancellous bone allograftExcellent osteoconductive scaffold used in a variety of surgical procedures, including: extraction socket grafting, implant placement, osseous ridge repair, and sinus augmentations. Outstanding inner porosity and surface area, promotes clot formation and consistent, stable ossification and space maintenance. Double-sterile packaged jars; material does not need to be transferred to another container.
Demineralized cancellous bone allograft sponge stripsPliable and resilient sponge matrix that can be adapted to numerous clinical needs including horizontal or vertical ridge augmentation, extraction sockets, recession defects, and can be used in conjunction with the placement of dental implants. Quickly becomes well vascularized following placement, and acts as an osteoconductive and osteoinductive scaffold for bone formation.",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfwrd.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""6130001"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""6130003"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""6130005"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""6130007"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""6130009"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""6130011"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""6130012"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""6130013"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""6130015"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""6130017"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""6130019"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""6130021"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""6130023"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""6130025"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""6130027"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""6130029"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""6130031"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""6130033"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.994273+00:00
PFPGH,OraSoothe Sockit!,PFPGH,PFPGH,Septodont,Surgical medicaments and packing > Septodont,Sutures & surgical products,https://www.safcodental.com/product/orasoothe-reg-sockit-gel,8.99,USD,,in_stock,"Hydrogel dressing treats intraoral wounds and lesions. Provides fast, continuous pain relief without numbing. Protects from chemical and microbial contamination and promotes optimal healing.Contains no drugs, and has no toxicity or contraindications. Safe if swallowed. Individual 10g syringes are ideal for both in-office and take-home use. FDA approved.
Please note:&nbsp;SOCKIT! Gel has changed its name. This product has transitioned to OraSoothe ""SOCKIT"" Gel. The product&nbsp;is the same&nbsp;- only the name has changed.&nbsp;",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfpgh.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""5106359"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5690102"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5690106"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.979896+00:00
PFWRG,Ossify Cortical Bone Sheet,PFWRG,PFWRG,Surgical Esthetics,Bone grafting tissue augmentation > Surgical Esthetics,Sutures & surgical products,https://www.safcodental.com/product/ossify-sup-reg-sup-cortical-bone-sheet,149.49,USD,,in_stock,"Ossify Bone Sheet is 100% laminar cortical bone that has been demineralized, which makes it flexible allowing it to be contoured, molded and trimmed. This enables it to be used as a membrane and can be screwed, tacked or sutured into place. It can be placed alone or in combination with particulate allograft to regenerate larger defects. It comes pre-hydrated and ready to use. &nbsp; &nbsp;",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfwrg.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""6130102"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""6130104"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.998844+00:00
PFWRF,Ossify DBM Cortical Fiber Bone Graft,PFWRF,PFWRF,Surgical Esthetics,Bone grafting tissue augmentation > Surgical Esthetics,Sutures & surgical products,https://www.safcodental.com/product/ossify-sup-reg-sup-dbm-cortical-fiber-bone-graft,121.49,USD,,in_stock,"Ossify DBM Fiber is a next generation bone allograft composed of interwoven demineralized cortical bone fibers. It is configured both by itself and with the addition of 1-1.5mm mineralized cancellous particles. This unique allograft provides an ideal scaffold for bone formation with its extremely high surface area and its optimum shape conforming properties, making it highly osteoconductive. In addition, it has great osteoinductive potential due to the specialized demineralized process. The graft hydrates very uniformly with PRP, blood or saline for maximum handling. It can be used in a variety of surgical applications, including socket grafting, GBR, sinus augmentation, and other bone grafting procedures.",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfwrf.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""6130089"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""6130091"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""6130093"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""6130095"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""6130097"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""6130099"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:19.003468+00:00
PFWRE,Ossify Min/Demin Cortical Cancellous Bone Graft,PFWRE,PFWRE,Surgical Esthetics,Bone grafting tissue augmentation > Surgical Esthetics,Sutures & surgical products,https://www.safcodental.com/product/ossify-sup-reg-sup-min-demin-cortical-cancellous-bone-graft,79.99,USD,,in_stock,"Ossify Min/Demin Cortical Cancellous Bone Allograft is a versatile, all-in-one bone graft designed to promote optimal bone regeneration across a wide range of clinical applications. Composed of a 50/50 blend of cortical and cancellous bone, the graft features 30% demineralized bone, leaving 70% of the material mineralized. This unique formulation enhances both osteoconductive and osteoinductive properties, supporting superior bone healing. Suitable for a variety of bone regeneration procedures, including socket grafting, ridge preservation, guided bone regeneration (GBR), and sinus augmentation. 0.5 &ndash; 1.0mm particle size.&nbsp;",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfwre.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""5130082"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5130084"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""6130080"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:19.008110+00:00
PFPFR,Periacryl 90,PFPFR,PFPFR,GluStitch,Surgical medicaments and packing > GluStitch,Sutures & surgical products,https://www.safcodental.com/product/periacryl-reg-90,146.99,USD,,in_stock,"Cyanoacrylate oral tissue adhesive used in dental surgeries. High viscosity formula provides increased control for precision application and less waste. Hemostatic and bacteriostatic. Violet color.
Refrigeration required; this product is stored under refrigeration at Safco.",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfpfr.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""5102001"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5102003"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:19.012970+00:00
PFEDB,Perma Sharp sutures,PFEDB,PFEDB,Hu-Friedy,Sutures > Hu-Friedy,Sutures & surgical products,https://www.safcodental.com/product/perma-sharp-reg-sutures,70.99,USD,,in_stock,"Suture needles are made from Series 300 Stainless Steel, the ideal alloy for dental sutures. This alloy allows a very fine point geometry, stays sharp throughout the suturing procedure and is less likely to bend and more resistant to breakage. In addition, the needles have a&nbsp;high-polished finish for a smoother penetration.
&nbsp;
For Perma Sharp&reg; Sutures Chart&nbsp;along with additional information,&nbsp;click here.",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfedb.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""3920173"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920252"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920253"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920601"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920603"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920605"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920607"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920611"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920613"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920615"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920617"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920619"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920621"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920623"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920625"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920627"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920629"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920631"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920633"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920639"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920640"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920643"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920658"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920662"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920668"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3928950"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3928953"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3928954"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3928955"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3928956"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3928957"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3928958"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3930044"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3930045"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3930046"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3930047"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3930135"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3930136"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3930137"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3930138"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3930139"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3930140"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3930141"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3930142"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3930143"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3930144"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3930145"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3930237"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:19.017670+00:00
PFWRX,R.T.R. Membrane,PFWRX,PFWRX,Septodont,Bone grafting tissue augmentation > Septodont,Sutures & surgical products,https://www.safcodental.com/product/r-t-r-membrane,104.49,USD,,in_stock,"Biocompatible Type I bovine Achilles tendon collagen. The absorbable, implantable material creates a barrier to protect PDL development from fast growing tissues. Supports wound stabilization and allows essential nutrients to pass through.

Indicated for GTR procedures.
Absorbable within 4-8 weeks.
Appears white in the dry state; translucent and non-slippery when wet.
Cut to size and shape.",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfwrx.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""3541630"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3541632"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:19.022080+00:00
PFWRU,R.T.R.+ Syringe,PFWRU,PFWRU,Septodont,Bone grafting tissue augmentation > Septodont,Sutures & surgical products,https://www.safcodental.com/product/r-t-r-syringe,147.99,USD,,in_stock,"Sterile and fully resorbable synthetic bone grafting material. Ideal osteogenic matrix mimics human bone. Available in 2 biphasic&nbsp;&beta;-TCP (&beta;-Tricalcium phosphate) / Hydroxyapatite formulations:

40%/60%: New bone formation gradually forms at the same pace as natural bone.
80%/20%: New natural bone will generate at an accelerated pace.

Indications include: post-extraction socket preservation, periodontal defects, infrabony defects, peri-implant defects, sinus lift, ridge augmentation, and cystic cavities.",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfwru.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""3541626"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3541627"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:19.026456+00:00
PFWRL,Regenafill Bone Graft Plug,PFWRL,PFWRL,Surgical Esthetics,Bone grafting tissue augmentation > Surgical Esthetics,Sutures & surgical products,https://www.safcodental.com/product/regenafill-sup-trade-sup-bone-graft-plug,259.99,USD,,in_stock,"Composed of 80% carbonate phosphate based mineral with a carbonate apatite structure combined with 20% Type I Achilles bovine tendon collagen. This mineral is physically and chemically comparable to the mineralized matrix of human bone, which makes it an excellent choice for socket preservation. No membrane needed in most cases. &nbsp;
Intended for use in dental surgery including:
&bull; Augmentation or reconstructive treatment of the alveolar ridge.&bull; Filling of infrabony periodontal defects.&bull; Filling of defects after root resection, apicoectomy, and cystectomy.&bull; Filling of extraction sockets to enhance preservation of alveolar ridge.&bull; Elevation of the maxillary sinus floor.&bull; Filling of periodontal defects in conjunction with GTR. &bull; Filling of peri-implant defects in conjunction with GBR.",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfwrl.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""6130070"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""6130072"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:19.031182+00:00
